"4d475bea-c3ae-4494-be16-6796f22fabac"	http://rs.gbif.org/vocabulary/gbif/life_stage.xml	verbal
"48f8e8a7-a2ac-4974-9ce8-6944afc5095e"		"stage_dummy"
