"29ad808b-3126-4274-be81-4561e7afc76f",,"Institution Type","Institution Type","IT","0"
"9b2726b3-ea93-4b99-baea-2eeb4e9c99b5",,"Botanical Garden","Botanical Garden","BG"
"d19163be-fb60-4c5f-9db8-8ac50f743e22",,"Natural History Museum","Natural History Museum","NHM"
"8b67ae90-4d84-481e-9f77-4d5eccfcf828",,"University","University","UNI"
