"3b69f979-408c-4080-b573-0ad78a315610",,"Europe","Europe",
"c204c529-d8d2-458f-b939-96f0ebd2cbe8",,"Africa","Africa",
"7f4f4f89-3b4c-475d-929f-144109bd8457",,"Asia","Asia",
"81d8aca3-ddd7-4537-9f2b-5327c95b6e28",,"N.America","North America",
"71fd9ab7-9b07-4eb6-8e54-c519aff56728",,"Antarctica","Antarctica",
"12b861c9-c922-498c-8b1a-62afc26d19e3",,"S.America","South America",
"c57adcff-5213-45f0-a5f0-97a9f5c0f1fe",,"Oceania","Oceania",
