"ca04609b-1ba0-4d31-9c2e-aa8eb2f4e62d",,"Annotation Type","Annotation Type","ANT","0"
"6a5f9ea4-1bdd-4906-89ad-6e669f982d69",,"technical","technical",
"e780d5fd-abfc-4025-938a-46deb751d808",,"editorial","editorial",
"3ccf04c8-2739-43ad-ab53-de4b83b56e8b",,"untyped","untyped",
