"d219a463-1cc9-4800-b82f-3146d0afe31e",,"Eukaryote DNA Markers","Eukaryote Markers","DMA","1"
"be1fb97f-0c2d-4120-8533-56c48780d790",,"nrITS region","nrITS region","nrITS region"
"3f2de4f6-d1a2-4c3a-be70-3c997ef92543",,"ITS1","ITS1","ITS1","be1fb97f-0c2d-4120-8533-56c48780d790"
"386adca5-2b8a-4a5a-816f-0744fee753a6",,"5.8S rDNA","5.8S rDNA","5.8S rDNA","be1fb97f-0c2d-4120-8533-56c48780d790"
"6fe9c9c6-2841-404f-9483-56bc394506fc",,"ITS2","ITS2","ITS2","be1fb97f-0c2d-4120-8533-56c48780d790"
"bac298ae-6292-4eb2-b8af-c3e863205a5a",,"3'ETS","3'ETS","3'ETS","be1fb97f-0c2d-4120-8533-56c48780d790"
