"0aa8e0c6-c7b5-42dd-91b7-0bd273a64b2c",,"TaxonNode Agent Relation Types","CDM Default TaxonNode Agent Relation Types","TART","0"
"b4495910-28e9-4a49-86cf-a0476c78f460",,"Last Scrutiny","Last Scrutiny","LS"
"c2c7e9b7-d6a7-48a0-b13f-a7a2e2a9b8c9",,"Author of Subtree","The author of the taxon treatment including all its children","AUT"
