"5167c47b-7726-4dba-b02f-dafb7629481b",,"Plant Kind-of-Units","Kind-of-Units used for plants base vocabulary","KOU","0"
"dbb990ae-dea6-4014-904b-1536bdbfc466",,"gDNA","gDNA","gDNA"
"1b3c52b4-aea6-4ce9-b56c-86695eeba839",,"tissue","tissue","tis."
"6c183ae2-6f5b-4237-a237-5467e3a62648",,"fruit and seed","fruit and seed","fr./sd."
"438db034-e3cc-46ab-9833-754dc5c2b8c9",,"fruit","fruit","fr."
"7a235f6e-6542-415a-9760-866294e221c6",,"fruit and flower","fruit and flower","fr./fl."
"fe79cc03-356f-4f96-9d9d-30e2a20a5a4b",,"flower","flower","fl."
"3e13f9d7-6bc7-4604-b4cb-6c74fde38de2",,"seed","seed","sd."
